"(0.10440000000000001, 0.041399999999999999, 0.059799999999999999, 0.037199999999999997, 0.34179999999999999)",[ 3.4085  1.3432  0.25  ]
"(0.1003, -0.23330000000000001, -0.4824, -0.29220000000000002, 0.24610000000000001)",[ 3.2919 -0.9418  0.25  ]
"(-0.17760000000000001, 0.31630000000000003, 0.026100000000000002, -0.21540000000000001, -0.1837)",[ 3.6569 -0.1544  0.25  ]
"(0.1376, -0.48949999999999999, 0.14990000000000001, -0.50109999999999999, 0.31140000000000001)",[ 3.5245 -0.4601  0.25  ]
"(-0.23860000000000001, 0.38090000000000002, -0.20230000000000001, 0.0441, 0.29249999999999998)",[ 3.3755  1.3561  0.25  ]
"(-0.19489999999999999, 0.49349999999999999, 0.49230000000000002, -0.2606, -0.32540000000000002)",[ 3.4677  0.6192  0.25  ]
"(0.4642, 0.091600000000000001, 0.29189999999999999, -0.43719999999999998, -0.29859999999999998)",[ 3.6023 -0.4941  0.25  ]
"(0.1275, -0.18490000000000001, -0.29559999999999997, 0.2223, 0.27539999999999998)",[ 3.6529  0.1284  0.25  ]
"(-0.37119999999999997, -0.42920000000000003, 0.38919999999999999, 0.29049999999999998, -0.0195)",[ 3.6052 -0.3593  0.25  ]
"(0.38890000000000002, -0.014200000000000001, -0.39489999999999997, 0.36270000000000002, -0.014)",[ 3.6074 -0.2789  0.25  ]
"(0.45860000000000001, -0.16880000000000001, 0.38379999999999997, 0.40660000000000002, -0.3901)",[ 3.4014 -0.2401  0.25  ]
"(0.42449999999999999, 0.4002, -0.13900000000000001, 0.031099999999999999, -0.2203)",[ 3.6089  0.2946  0.25  ]
"(0.1062, -0.1057, -0.1457, 0.31469999999999998, -0.42549999999999999)",[ 3.346  -1.4169  0.25  ]
"(-0.20749999999999999, -0.33119999999999999, -0.021000000000000001, 0.27929999999999999, 0.24929999999999999)",[ 3.6628  0.1971  0.25  ]
"(-0.35749999999999998, -0.055300000000000002, -0.25559999999999999, -0.3649, 0.42499999999999999)",[ 3.4817  0.1953  0.25  ]
"(-0.46910000000000002, 0.31380000000000002, -0.076899999999999996, -0.32469999999999999, 0.2742)",[ 3.4344  0.944   0.25  ]
"(0.2122, 0.13159999999999999, -0.3679, -0.2883, 0.20180000000000001)",[ 3.6089  0.1125  0.25  ]
"(-0.22770000000000001, 0.2621, 0.38190000000000002, -0.1676, 0.3216)",[ 3.0066  1.903   0.25  ]
"(-0.28570000000000001, -0.19500000000000001, 0.2848, 0.4042, 0.2853)",[ 3.3608  1.2515  0.25  ]
"(-0.0020999999999999999, 0.36149999999999999, 0.441, -0.28760000000000002, -0.11799999999999999)",[ 3.412   1.0233  0.25  ]
"(-0.44009999999999999, -0.34179999999999999, 0.1168, -0.1135, -0.33090000000000003)",[ 2.9883 -1.9183  0.25  ]
"(-0.3397, 0.46729999999999999, -0.33529999999999999, -0.21790000000000001, 0.32879999999999998)",[ 3.3846  1.0934  0.25  ]
"(-0.29459999999999997, -0.4345, -0.30520000000000003, -0.28620000000000001, -0.073899999999999993)",[ 2.5984 -2.024   0.25  ]
"(-0.094500000000000001, 0.18690000000000001, 0.45600000000000002, -0.4728, 0.026499999999999999)",[ 3.524   0.7689  0.25  ]
"(-0.30270000000000002, -0.1487, 0.4229, 0.38519999999999999, -0.24929999999999999)",[ 3.5622 -0.0527  0.25  ]
"(0.066299999999999998, 0.0339, 0.43269999999999997, -0.01, 0.39510000000000001)",[ 2.9625  1.9596  0.25  ]
"(0.050200000000000002, 0.36709999999999998, -0.42549999999999999, 0.15190000000000001, 0.49859999999999999)",[ 3.1337  1.7867  0.25  ]
"(0.31219999999999998, -0.048500000000000001, -0.27789999999999998, -0.43840000000000001, 0.3417)",[ 3.5654  0.1543  0.25  ]
"(0.13270000000000001, 0.16930000000000001, 0.1469, -0.12809999999999999, 0.2281)",[ 3.4019  1.3234  0.25  ]
"(-0.2359, 0.2442, -0.46529999999999999, 0.092299999999999993, -0.19620000000000001)",[ 3.5046 -0.9053  0.25  ]
"(0.314, -0.1363, 0.38440000000000002, -0.32540000000000002, -0.46710000000000002)",[ 3.3481 -1.3965  0.25  ]
"(0.048899999999999999, -0.37869999999999998, 0.063799999999999996, -0.17330000000000001, -0.45000000000000001)",[ 2.7896 -2.2134  0.25  ]
"(-0.13689999999999999, -0.4763, 0.1338, 0.28349999999999997, 0.36349999999999999)",[ 3.6191  0.439   0.25  ]
"(0.1996, -0.47720000000000001, 0.3231, 0.053600000000000002, -0.077499999999999999)",[ 3.5604 -0.7206  0.25  ]
"(0.2404, 0.30159999999999998, -0.40810000000000002, 0.13250000000000001, 0.1714)",[ 3.5528  0.8297  0.25  ]
"(0.1386, 0.20430000000000001, -0.3654, 0.32629999999999998, 0.3831)",[ 3.269   1.5455  0.25  ]
"(-0.3246, -0.0067000000000000002, -0.39710000000000001, -0.29920000000000002, -0.20660000000000001)",[ 2.8544 -1.8058  0.25  ]
"(0.43959999999999999, -0.1721, 0.0465, -0.045900000000000003, -0.34129999999999999)",[ 3.3756 -1.342   0.25  ]
"(0.22750000000000001, -0.48830000000000001, -0.46810000000000002, -0.42749999999999999, -0.44850000000000001)",[ 1.3569 -2.7386  0.25  ]
"(0.033500000000000002, 0.41349999999999998, 0.094299999999999995, 0.2155, 0.46300000000000002)",[ 2.3006  2.5584  0.25  ]
"(-0.24460000000000001, -0.23319999999999999, 0.15870000000000001, 0.071999999999999995, 0.0061999999999999998)",[ 3.6802 -0.1929  0.25  ]
"(-0.40910000000000002, -0.1782, 0.3216, -0.019, 0.2019)",[ 3.6123  0.5702  0.25  ]
"(0.42509999999999998, 0.18490000000000001, 0.1845, 0.17469999999999999, 0.4849)",[ 2.5077  2.3514  0.25  ]
"(0.22869999999999999, 0.22189999999999999, 0.0223, 0.37290000000000001, 0.051700000000000003)",[ 3.3149  1.2427  0.25  ]
"(0.036700000000000003, 0.31480000000000002, 0.18540000000000001, 0.17249999999999999, -0.36559999999999998)",[ 3.5964  0.1332  0.25  ]
"(0.26529999999999998, 0.1023, -0.23749999999999999, -0.21679999999999999, 0.2122)",[ 3.6368  0.3757  0.25  ]
"(0.12989999999999999, 0.0070000000000000001, 0.094, -0.12859999999999999, 0.2387)",[ 3.5898  0.8338  0.25  ]
"(-0.49080000000000001, 0.1595, -0.35049999999999998, -0.21079999999999999, -0.1802)",[ 3.3071 -1.1614  0.25  ]
"(-0.0085000000000000006, 0.1321, -0.018200000000000001, 0.36070000000000002, 0.16220000000000001)",[ 3.4255  1.1771  0.25  ]
"(0.35120000000000001, 0.010699999999999999, -0.30890000000000001, -0.25919999999999999, 0.44090000000000001)",[ 3.5232  0.814   0.25  ]
"(-0.058599999999999999, 0.0086999999999999994, 0.10829999999999999, -0.30270000000000002, 0.38890000000000002)",[ 3.4889  1.0873  0.25  ]
"(0.3075, -0.51219999999999999, -0.0129, -0.012999999999999999, 0.0287)",[ 3.4447 -1.0586  0.25  ]
"(0.1114, -0.4214, 0.0083999999999999995, 0.34789999999999999, 0.4088)",[ 3.5546  0.7128  0.25  ]
"(0.4486, -0.061499999999999999, 0.048500000000000001, 0.21870000000000001, 0.1583)",[ 3.5049  0.8285  0.25  ]
"(0.2477, 0.12540000000000001, -0.22439999999999999, 0.18540000000000001, -0.2248)",[ 3.6272 -0.5471  0.25  ]
"(-0.1384, 0.4859, -0.42270000000000002, -0.27089999999999997, 0.4854)",[ 3.1709  1.5576  0.25  ]
"(-0.1699, 0.022599999999999999, -0.23710000000000001, -0.28649999999999998, -0.30759999999999998)",[ 3.1122 -1.6802  0.25  ]
"(-0.27139999999999997, 0.27879999999999999, -0.188, -0.25419999999999998, -0.2329)",[ 3.5429 -0.7129  0.25  ]
"(-0.22770000000000001, -0.2954, 0.1439, 0.4264, 0.012200000000000001)",[ 3.6382 -0.0062  0.25  ]
"(-0.1804, -0.17649999999999999, 0.43440000000000001, -0.20349999999999999, 0.4829)",[ 3.2439  1.6041  0.25  ]
"(-0.1661, 0.0012999999999999999, 0.4924, 0.2233, -0.23980000000000001)",[ 3.5524  0.2649  0.25  ]
"(0.41060000000000002, -0.056500000000000002, 0.3231, -0.20680000000000001, 0.48380000000000001)",[ 3.0577  1.8661  0.25  ]
"(0.035200000000000002, 0.20399999999999999, -0.28560000000000002, -0.2253, 0.1241)",[ 3.6409  0.1732  0.25  ]
"(0.1085, -0.20080000000000001, 0.20910000000000001, -0.24129999999999999, 0.1797)",[ 3.6742  0.2508  0.25  ]
"(-0.28820000000000001, 0.33679999999999999, 0.45650000000000002, -0.46450000000000002, -0.40329999999999999)",[ 3.5522 -0.35    0.25  ]
"(0.36909999999999998, 0.025499999999999998, -0.30399999999999999, 0.43640000000000001, 0.4551)",[ 3.197   1.5676  0.25  ]
"(0.312, -0.38169999999999998, 0.058799999999999998, -0.29980000000000001, -0.16159999999999999)",[ 3.2533 -1.5187  0.25  ]
"(-0.14660000000000001, -0.012500000000000001, -0.28139999999999998, 0.50049999999999994, -0.092899999999999996)",[ 3.6436 -0.2919  0.25  ]
"(-0.24729999999999999, 0.27260000000000001, 0.29239999999999999, 0.032800000000000003, 0.1222)",[ 3.2792  1.4555  0.25  ]
"(0.1497, 0.062799999999999995, -0.084500000000000006, -0.2319, -0.42859999999999998)",[ 3.3317 -1.4754  0.25  ]
"(-0.20019999999999999, -0.2064, 0.36409999999999998, -0.49509999999999998, 0.44330000000000003)",[ 3.4841  0.8957  0.25  ]
"(-0.0395, 0.098100000000000007, 0.27779999999999999, -0.22289999999999999, -0.26169999999999999)",[ 3.6538 -0.3737  0.25  ]
"(-0.34089999999999998, 0.22839999999999999, -0.081900000000000001, 0.34749999999999998, -0.1114)",[ 3.6451  0.3033  0.25  ]
"(0.4768, 0.1918, 0.2009, 0.13900000000000001, 0.43219999999999997)",[ 2.6103  2.246   0.25  ]
"(0.064100000000000004, -0.32029999999999997, 0.1103, 0.31030000000000002, -0.40989999999999999)",[ 3.3045 -1.4488  0.25  ]
"(0.21929999999999999, -0.32690000000000002, -0.45650000000000002, -0.14580000000000001, -0.33729999999999999)",[ 2.3681 -2.4022  0.25  ]
"(-0.2175, -0.022499999999999999, -0.25380000000000003, -0.055599999999999997, 0.1079)",[ 3.6137 -0.3881  0.25  ]
"(0.32169999999999999, -0.12609999999999999, -0.2767, -0.34420000000000001, -0.35580000000000001)",[ 2.863  -2.0207  0.25  ]
"(-0.41089999999999999, -0.12379999999999999, 0.2863, 0.4375, -0.27350000000000002)",[ 3.5802 -0.3214  0.25  ]
"(0.2442, 0.1258, 0.36520000000000002, 0.037900000000000003, 0.36609999999999998)",[ 2.7555  2.1331  0.25  ]
"(0.45929999999999999, 0.0223, 0.1026, -0.2069, 0.072099999999999997)",[ 3.6346  0.4495  0.25  ]
"(-0.062600000000000003, -0.1885, -0.1482, 0.20250000000000001, -0.058599999999999999)",[ 3.5949 -0.7509  0.25  ]
"(0.2127, -0.43340000000000001, 0.12759999999999999, 0.45979999999999999, 0.316)",[ 3.4393  0.8871  0.25  ]
"(-0.33729999999999999, -0.12820000000000001, -0.4173, -0.31809999999999999, -0.22789999999999999)",[ 2.6881 -1.9747  0.25  ]
"(0.063399999999999998, 0.48580000000000001, 0.4451, -0.40229999999999999, -0.17380000000000001)",[ 3.3647  1.0515  0.25  ]
"(-0.4108, -0.32669999999999999, -0.26700000000000002, -0.037600000000000001, 0.26319999999999999)",[ 3.4316 -0.7369  0.25  ]
"(0.2364, -0.3251, -0.43509999999999999, -0.29380000000000001, -0.3049)",[ 2.3806 -2.3479  0.25  ]
"(0.36309999999999998, 0.27910000000000001, -0.1198, 0.45090000000000002, -0.081699999999999995)",[ 3.4132  0.8586  0.25  ]
"(-0.2273, -0.34549999999999997, 0.45429999999999998, -0.21540000000000001, 0.094700000000000006)",[ 3.6502 -0.0791  0.25  ]
"(-0.35909999999999997, 0.47739999999999999, -0.22289999999999999, -0.1235, 0.31759999999999999)",[ 3.2703  1.4668  0.25  ]
"(-0.36709999999999998, 0.23749999999999999, 0.14680000000000001, 0.0848, -0.22120000000000001)",[ 3.6554  0.0497  0.25  ]
"(-0.078399999999999997, -0.21229999999999999, 0.3574, -0.50329999999999997, -0.042000000000000003)",[ 3.5646 -0.6339  0.25  ]
"(-0.1615, -0.47839999999999999, 0.32179999999999997, 0.052299999999999999, -0.0785)",[ 3.5325 -0.8926  0.25  ]
"(0.1081, -0.38109999999999999, -0.27150000000000002, 0.36880000000000002, 0.48859999999999998)",[ 3.5738  0.5376  0.25  ]
"(0.12640000000000001, 0.20069999999999999, 0.080199999999999994, -0.36980000000000002, 0.38119999999999998)",[ 3.3012  1.5102  0.25  ]
"(0.3906, -0.2127, -0.0751, 0.062399999999999997, 0.47860000000000003)",[ 3.4904  1.0336  0.25  ]
"(-0.18740000000000001, -0.42770000000000002, -0.43709999999999999, -0.27600000000000002, -0.1181)",[ 2.3759 -2.1857  0.25  ]
"(0.32150000000000001, -0.17929999999999999, -0.029100000000000001, -0.33839999999999998, 0.2702)",[ 3.6373  0.0335  0.25  ]
"(0.42820000000000003, 0.30990000000000001, 0.36820000000000003, 0.37980000000000003, -0.16070000000000001)",[ 3.0213  1.2954  0.25  ]
"(0.29160000000000003, 0.062, -0.1782, 0.042200000000000001, -0.24829999999999999)",[ 3.572  -0.8416  0.25  ]
"(-0.23119999999999999, -0.46310000000000001, -0.2928, 0.43590000000000001, -0.26340000000000002)",[ 2.8694 -2.0277  0.25  ]
"(0.44800000000000001, 0.26900000000000002, 0.3281, 0.21890000000000001, 0.088700000000000001)",[ 2.8953  1.7387  0.25  ]
"(0.089300000000000004, -0.3967, -0.47749999999999998, 0.35120000000000001, 0.47410000000000002)",[ 3.5631  0.0715  0.25  ]
"(0.373, -0.48399999999999999, -0.15340000000000001, 0.41830000000000001, 0.31580000000000003)",[ 3.56    0.2024  0.25  ]
"(-0.098199999999999996, -0.33000000000000002, -0.46999999999999997, -0.1293, -0.1295)",[ 2.7085 -2.0171  0.25  ]
"(0.29780000000000001, -0.21560000000000001, -0.4143, -0.1769, -0.30630000000000002)",[ 2.7083 -2.1441  0.25  ]
"(-0.25480000000000003, -0.1221, 0.1673, -0.062600000000000003, 0.18759999999999999)",[ 3.6636  0.3685  0.25  ]
"(-0.218, 0.1212, -0.21809999999999999, -0.37869999999999998, 0.011299999999999999)",[ 3.5258 -0.532   0.25  ]
"(-0.44040000000000001, 0.012200000000000001, 0.3221, 0.2112, 0.22189999999999999)",[ 3.3557  1.3086  0.25  ]
"(0.0901, 0.17860000000000001, 0.2392, 0.248, 0.27839999999999998)",[ 2.9213  1.9381  0.25  ]
"(-0.24729999999999999, 0.26840000000000003, -0.32050000000000001, 0.48930000000000001, -0.1822)",[ 3.6485 -0.0694  0.25  ]
"(0.26600000000000001, 0.3009, 0.010200000000000001, -0.1416, -0.0092999999999999992)",[ 3.5976  0.6776  0.25  ]
"(-0.37159999999999999, -0.25369999999999998, 0.47470000000000001, 0.44219999999999998, -0.29270000000000002)",[ 3.5209 -0.4194  0.25  ]
"(-0.031199999999999999, -0.41239999999999999, -0.28389999999999999, -0.2266, -0.20150000000000001)",[ 2.5389 -2.2273  0.25  ]
"(0.22589999999999999, 0.066299999999999998, 0.29659999999999997, 0.24579999999999999, 0.246)",[ 3.0439  1.7298  0.25  ]
"(-0.48080000000000001, 0.43540000000000001, -0.2752, 0.44379999999999997, -0.14410000000000001)",[ 3.596   0.4137  0.25  ]
"(-0.1973, -0.18820000000000001, 0.37909999999999999, 0.085599999999999996, 0.24299999999999999)",[ 3.5272  0.9282  0.25  ]
"(-0.2447, 0.24740000000000001, -0.24340000000000001, -0.17960000000000001, 0.30790000000000001)",[ 3.518   0.8589  0.25  ]
"(0.39079999999999998, -0.21759999999999999, -0.077700000000000005, -0.28970000000000001, -0.087499999999999994)",[ 3.421  -1.1527  0.25  ]
"(-0.34429999999999999, -0.13339999999999999, 0.47549999999999998, 0.50660000000000005, -0.22370000000000001)",[ 3.4993  0.1653  0.25  ]
"(-0.34110000000000001, 0.45129999999999998, 0.1739, -0.43330000000000002, 0.029999999999999999)",[ 3.4326  0.9534  0.25  ]
"(-0.12939999999999999, 0.057700000000000001, -0.33479999999999999, 0.2326, 0.48909999999999998)",[ 3.4388  1.2268  0.25  ]
"(-0.0247, -0.41010000000000002, 0.040800000000000003, -0.48220000000000002, -0.19919999999999999)",[ 2.8375 -1.9691  0.25  ]
"(-0.4839, 0.089899999999999994, -0.18909999999999999, 0.2336, 0.4582)",[ 3.3418  1.4207  0.25  ]
"(0.36980000000000002, 0.0269, -0.29249999999999998, 0.38550000000000001, 0.45660000000000001)",[ 3.2464  1.5107  0.25  ]
"(0.045400000000000003, 0.0079000000000000008, 0.21879999999999999, 0.34060000000000001, -0.2424)",[ 3.5865  0.0932  0.25  ]
"(-0.14660000000000001, 0.35780000000000001, -0.34129999999999999, 0.1007, -0.3221)",[ 3.5982 -0.6842  0.25  ]
"(0.0309, -0.3075, 0.1222, -0.0086, -0.39739999999999998)",[ 3.1449 -1.8064  0.25  ]
"(0.15129999999999999, -0.41060000000000002, 0.14680000000000001, -0.1163, -0.1293)",[ 3.383  -1.3204  0.25  ]
"(-0.1517, 0.49209999999999998, -0.37790000000000001, 0.45200000000000001, -0.28789999999999999)",[ 3.6196  0.0568  0.25  ]
"(0.4632, 0.49220000000000003, 0.29239999999999999, 0.4531, -0.35859999999999997)",[ 2.9808  1.1265  0.25  ]
"(-0.47520000000000001, -0.044299999999999999, -0.1055, -0.0144, -0.23449999999999999)",[ 3.3517 -1.3199  0.25  ]
"(0.42799999999999999, -0.036499999999999998, -0.0872, 0.40079999999999999, 0.50329999999999997)",[ 3.0322  1.8008  0.25  ]
"(0.34720000000000001, -0.2419, -0.14269999999999999, 0.11700000000000001, 0.249)",[ 3.6405  0.2859  0.25  ]
"(-0.12189999999999999, 0.16139999999999999, 0.43109999999999998, 0.0097999999999999997, -0.16869999999999999)",[ 3.5663  0.5259  0.25  ]
"(-0.47139999999999999, 0.31409999999999999, 0.17319999999999999, -0.50780000000000003, -0.45529999999999998)",[ 3.3397 -1.1212  0.25  ]
"(-0.36880000000000002, 0.099099999999999994, 0.41949999999999998, -0.2697, 0.45850000000000002)",[ 3.0462  1.8524  0.25  ]
"(-0.3614, 0.091200000000000003, 0.1535, -0.023699999999999999, -0.26989999999999997)",[ 3.6368 -0.492   0.25  ]
"(-0.3775, -0.18279999999999999, -0.47299999999999998, -0.25340000000000001, -0.3926)",[ 2.1337 -2.4311  0.25  ]
"(0.30620000000000003, 0.10879999999999999, 0.19869999999999999, -0.45219999999999999, 0.058500000000000003)",[ 3.6336  0.406   0.25  ]
"(0.26679999999999998, -0.4375, 0.1232, 0.47510000000000002, -0.41860000000000003)",[ 3.2163 -1.4188  0.25  ]
"(0.076999999999999999, -0.45619999999999999, -0.0161, 0.35510000000000003, -0.35570000000000002)",[ 3.1394 -1.7154  0.25  ]
"(-0.1605, -0.020500000000000001, -0.43819999999999998, 0.16450000000000001, -0.1517)",[ 3.4401 -1.1272  0.25  ]
"(0.049000000000000002, 0.0086, 0.1103, 0.33339999999999997, -0.24249999999999999)",[ 3.6218 -0.0812  0.25  ]
"(-0.26779999999999998, -0.2447, 0.43630000000000002, 0.49859999999999999, -0.065199999999999994)",[ 3.4864  0.4563  0.25  ]
"(-0.066400000000000001, -0.057099999999999998, -0.067299999999999999, 0.36259999999999998, 0.063399999999999998)",[ 3.6577  0.303   0.25  ]
"(0.45860000000000001, 0.0091000000000000004, 0.44069999999999998, -0.1666, -0.18149999999999999)",[ 3.5613  0.3335  0.25  ]
"(-0.46860000000000002, -0.051900000000000002, -0.0037000000000000002, -0.1837, 0.3679)",[ 3.5598  0.5451  0.25  ]
"(0.34749999999999998, 0.030099999999999998, 0.099199999999999997, 0.028899999999999999, 0.33050000000000002)",[ 3.33    1.4325  0.25  ]
"(-0.060199999999999997, 0.1769, 0.17649999999999999, -0.30420000000000003, -0.31280000000000002)",[ 3.6114 -0.623   0.25  ]
"(-0.16289999999999999, -0.33879999999999999, -0.098199999999999996, 0.29349999999999998, -0.49880000000000002)",[ 2.8397 -2.1716  0.25  ]
"(0.1085, -0.024199999999999999, -0.0047999999999999996, 0.45710000000000001, 0.1731)",[ 3.4206  1.0812  0.25  ]
"(-0.4672, 0.22470000000000001, -0.34460000000000002, 0.19750000000000001, -0.4355)",[ 3.3434 -1.3759  0.25  ]
"(0.087300000000000003, 0.18029999999999999, -0.30780000000000002, 0.074800000000000005, 0.079500000000000001)",[ 3.6616  0.3811  0.25  ]
"(0.015800000000000002, -0.066699999999999995, 0.17180000000000001, -0.26100000000000001, 0.2036)",[ 3.6589  0.4039  0.25  ]
"(0.15090000000000001, -0.0579, 0.13250000000000001, 0.063399999999999998, -0.34820000000000001)",[ 3.5596 -0.8868  0.25  ]
"(0.12790000000000001, 0.30299999999999999, 0.30230000000000001, -0.15920000000000001, -0.15679999999999999)",[ 3.557   0.6554  0.25  ]
"(0.24809999999999999, -0.33429999999999999, 0.14599999999999999, 0.47549999999999998, 0.095500000000000002)",[ 3.5378  0.357   0.25  ]
"(0.46000000000000002, -0.090700000000000003, 0.039699999999999999, 0.43940000000000001, -0.1305)",[ 3.5183  0.1515  0.25  ]
"(-0.31719999999999998, 0.29139999999999999, -0.32740000000000002, -0.44850000000000001, -0.068400000000000002)",[ 3.4279 -0.6441  0.25  ]
"(0.22209999999999999, -0.24129999999999999, 0.45140000000000002, 0.3458, 0.14729999999999999)",[ 3.2476  1.1947  0.25  ]
"(0.1507, -0.32169999999999999, -0.2011, 0.1764, -0.3221)",[ 3.0358 -1.9005  0.25  ]
"(-0.37769999999999998, 0.1981, -0.26319999999999999, -0.054899999999999997, 0.4889)",[ 3.3635  1.2942  0.25  ]
"(0.2989, -0.33800000000000002, 0.18440000000000001, -0.46300000000000002, -0.1492)",[ 3.3573 -1.2948  0.25  ]
"(0.0877, 0.32669999999999999, -0.37280000000000002, 0.2868, 0.43709999999999999)",[ 3.0642  1.8778  0.25  ]
"(-0.46000000000000002, 0.22739999999999999, 0.46710000000000002, -0.26369999999999999, -0.0023)",[ 3.4612  0.8881  0.25  ]
"(0.24049999999999999, 0.12, -0.23019999999999999, 0.42959999999999998, -0.23000000000000001)",[ 3.6084 -0.2682  0.25  ]
"(0.089599999999999999, -0.25929999999999997, 0.1012, -0.18909999999999999, -0.1701)",[ 3.4197 -1.2637  0.25  ]
"(-0.15909999999999999, -0.20200000000000001, -0.45219999999999999, -0.20269999999999999, 0.42809999999999998)",[ 3.4578 -0.2658  0.25  ]
"(0.4224, -0.38619999999999999, 0.22489999999999999, -0.36309999999999998, -0.046600000000000003)",[ 3.5194 -0.8685  0.25  ]
"(-0.48039999999999999, 0.21340000000000001, -0.317, -0.18840000000000001, 0.14330000000000001)",[ 3.5391 -0.1038  0.25  ]
"(0.084000000000000005, -0.15959999999999999, 0.1789, -0.44350000000000001, 0.38080000000000003)",[ 3.583   0.6286  0.25  ]
"(-0.26019999999999999, 0.34699999999999998, 0.46650000000000003, 0.37540000000000001, -0.18260000000000001)",[ 3.0953  1.3227  0.25  ]
"(0.076600000000000001, -0.0521, 0.1769, 0.36780000000000002, 0.067799999999999999)",[ 3.5105  0.7915  0.25  ]
"(0.1411, -0.42620000000000002, 0.063399999999999998, -0.30630000000000002, -0.10589999999999999)",[ 3.2399 -1.5142  0.25  ]
"(0.33090000000000003, 0.34410000000000002, -0.47639999999999999, -0.4264, -0.33550000000000002)",[ 3.2447 -1.3535  0.25  ]
"(-0.22550000000000001, -0.41599999999999998, -0.24560000000000001, -0.0659, 0.094200000000000006)",[ 3.2787 -1.2752  0.25  ]
"(-0.31169999999999998, -0.0050000000000000001, -0.39489999999999997, 0.4461, 0.2354)",[ 3.6195  0.4781  0.25  ]
"(-0.094700000000000006, -0.34999999999999998, -0.29920000000000002, -0.087400000000000005, 0.39950000000000002)",[ 3.5527 -0.2369  0.25  ]
"(0.22539999999999999, -0.31940000000000002, -0.45040000000000002, -0.14230000000000001, 0.4405)",[ 3.4845 -0.3234  0.25  ]
"(0.086999999999999994, 0.39800000000000002, -0.092200000000000004, 0.34599999999999997, 0.28810000000000002)",[ 2.8853  2.015   0.25  ]
"(-0.062799999999999995, -0.076999999999999999, 0.31319999999999998, 0.17369999999999999, 0.48280000000000001)",[ 2.98    1.9702  0.25  ]
"(0.1075, -0.24929999999999999, -0.39729999999999999, -0.1547, -0.089999999999999997)",[ 3.1048 -1.6203  0.25  ]
"(0.20610000000000001, 0.061800000000000001, -0.2792, -0.14149999999999999, -0.3775)",[ 3.1996 -1.6649  0.25  ]
"(-0.052600000000000001, -0.187, -0.1464, -0.32429999999999998, 0.41139999999999999)",[ 3.581   0.2188  0.25  ]
"(-0.1221, 0.44940000000000002, -0.248, 0.17519999999999999, -0.14180000000000001)",[ 3.6269  0.4517  0.25  ]
"(0.23430000000000001, -0.029999999999999999, 0.11899999999999999, -0.25340000000000001, 0.15140000000000001)",[ 3.6661  0.3609  0.25  ]
"(-0.024, 0.49230000000000002, -0.2087, -0.1111, -0.29680000000000001)",[ 3.6396 -0.3266  0.25  ]
"(0.0287, -0.51319999999999999, 0.037600000000000001, -0.253, -0.20280000000000001)",[ 2.9344 -1.9488  0.25  ]
"(0.49919999999999998, 0.092700000000000005, -0.34760000000000002, 0.311, -0.087400000000000005)",[ 3.6054 -0.1543  0.25  ]
"(-0.30930000000000002, -0.071800000000000003, -0.35210000000000002, -0.19270000000000001, 0.3584)",[ 3.5289 -0.0411  0.25  ]
"(0.31680000000000003, -0.18440000000000001, -0.20380000000000001, 0.12470000000000001, 0.2651)",[ 3.6466  0.2745  0.25  ]
"(0.34260000000000002, 0.26090000000000002, -0.13789999999999999, 0.2913, -0.098900000000000002)",[ 3.5361  0.6304  0.25  ]
"(0.12889999999999999, -0.45490000000000003, 0.29509999999999997, -0.1147, 0.43530000000000002)",[ 3.5754  0.7438  0.25  ]
"(-0.1019, 0.40600000000000003, 0.0154, -0.22550000000000001, -0.0035999999999999999)",[ 3.571   0.7384  0.25  ]
"(-0.37419999999999998, -0.47860000000000003, 0.46210000000000001, 0.46410000000000001, 0.080500000000000002)",[ 3.5345  0.3209  0.25  ]
"(-0.30209999999999998, 0.29039999999999999, -0.45889999999999997, -0.3589, -0.40029999999999999)",[ 2.8276 -1.8436  0.25  ]
"(0.25659999999999999, -0.019400000000000001, -0.070000000000000007, -0.16109999999999999, -0.19850000000000001)",[ 3.5457 -0.9429  0.25  ]
"(0.013599999999999999, -0.31990000000000002, -0.2616, -0.33410000000000001, -0.049500000000000002)",[ 2.9711 -1.7231  0.25  ]
"(0.43419999999999997, -0.47649999999999998, 0.29120000000000001, 0.2777, 0.2843)",[ 3.4941  0.6022  0.25  ]
"(0.13120000000000001, 0.2681, 0.1565, 0.4541, -0.25130000000000002)",[ 3.4271  0.6416  0.25  ]
"(0.40910000000000002, -0.1159, -0.27550000000000002, 0.49540000000000001, -0.24629999999999999)",[ 3.4692 -0.8311  0.25  ]
"(0.23999999999999999, -0.3367, 0.14369999999999999, -0.2056, 0.092899999999999996)",[ 3.6381 -0.4243  0.25  ]
"(0.1767, -0.35809999999999997, 0.032199999999999999, -0.16700000000000001, 0.25169999999999998)",[ 3.65  -0.159  0.25 ]
"(0.3175, -0.1588, 0.48209999999999997, 0.37, 0.25369999999999998)",[ 2.9623  1.6292  0.25  ]
"(-0.051999999999999998, 0.25380000000000003, -0.13600000000000001, 0.3241, 0.42370000000000002)",[ 2.9986  1.9721  0.25  ]
"(-0.1784, -0.156, 0.22359999999999999, -0.23530000000000001, 0.37419999999999998)",[ 3.5481  0.8991  0.25  ]
"(0.23780000000000001, -0.46610000000000001, 0.48249999999999998, -0.18859999999999999, 0.044299999999999999)",[ 3.6228 -0.3262  0.25  ]
